ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,symbol
2024-08-22T18:45:00.035039675Z,2024-08-22T18:45:00.034871232Z,1,2,2639,T,B,0,38.750000000,200,0,168443,498874510,38.730000000,38.750000000,194,229,4,2,CAKE
2024-08-22T18:45:00.035039675Z,2024-08-22T18:45:00.034871232Z,1,2,2639,T,B,0,38.750000000,29,130,168443,498874511,38.730000000,38.750000000,194,29,4,1,CAKE
2024-08-22T18:45:37.160203158Z,2024-08-22T18:45:37.160029482Z,1,2,2639,T,B,0,38.760000000,2,0,173676,499609561,38.740000000,38.760000000,100,105,1,4,CAKE
2024-08-22T18:45:37.160203158Z,2024-08-22T18:45:37.160029482Z,1,2,2639,T,B,0,38.760000000,2,0,173676,499609562,38.740000000,38.760000000,100,103,1,3,CAKE
2024-08-22T18:45:37.160203158Z,2024-08-22T18:45:37.160029482Z,1,2,2639,T,B,0,38.760000000,100,0,173676,499609563,38.740000000,38.760000000,100,101,1,2,CAKE
2024-08-22T18:45:37.160203158Z,2024-08-22T18:45:37.160029482Z,1,2,2639,T,B,0,38.760000000,1,128,173676,499609564,38.740000000,38.760000000,100,1,1,1,CAKE
2024-08-22T18:45:37.160673928Z,2024-08-22T18:45:37.160504507Z,1,2,2639,T,B,0,38.770000000,100,0,169421,499609640,38.750000000,38.770000000,118,306,3,5,CAKE
2024-08-22T18:45:37.160673928Z,2024-08-22T18:45:37.160504507Z,1,2,2639,T,B,0,38.770000000,100,0,169421,499609641,38.750000000,38.770000000,118,206,3,4,CAKE
2024-08-22T18:45:37.160673928Z,2024-08-22T18:45:37.160504507Z,1,2,2639,T,B,0,38.770000000,100,130,169421,499609642,38.750000000,38.770000000,118,106,3,3,CAKE
2024-08-22T18:45:37.160697507Z,2024-08-22T18:45:37.160529313Z,1,2,2639,T,B,0,38.770000000,5,0,168194,499609645,38.750000000,38.770000000,118,6,3,2,CAKE
2024-08-22T18:45:37.160697507Z,2024-08-22T18:45:37.160529313Z,1,2,2639,T,B,0,38.770000000,1,130,168194,499609646,38.750000000,38.770000000,118,1,3,1,CAKE
2024-08-22T18:47:07.355608834Z,2024-08-22T18:47:07.355440737Z,1,2,2639,T,B,0,38.780000000,4,0,168097,501016414,38.750000000,38.780000000,210,25,3,3,CAKE
2024-08-22T18:47:07.355608834Z,2024-08-22T18:47:07.355440737Z,1,2,2639,T,B,0,38.780000000,6,130,168097,501016415,38.750000000,38.780000000,210,21,3,2,CAKE
2024-08-22T18:47:29.028050844Z,2024-08-22T18:47:29.027870363Z,1,2,2639,T,B,0,38.780000000,14,0,180481,501361972,38.760000000,38.780000000,14,15,2,2,CAKE
2024-08-22T18:47:29.028050844Z,2024-08-22T18:47:29.027870363Z,1,2,2639,T,B,0,38.780000000,1,128,180481,501361973,38.760000000,38.780000000,14,1,2,1,CAKE
2024-08-22T18:47:45.224970223Z,2024-08-22T18:47:45.224802831Z,1,2,2639,T,A,0,38.770000000,10,0,167392,501831298,38.770000000,38.800000000,13,326,2,5,CAKE
2024-08-22T18:47:45.224970223Z,2024-08-22T18:47:45.224802831Z,1,2,2639,T,A,0,38.770000000,3,130,167392,501831299,38.770000000,38.800000000,3,326,1,5,CAKE
2024-08-22T18:47:45.239712569Z,2024-08-22T18:47:45.239541545Z,1,2,2639,T,N,0,38.770000000,1,0,171024,501831550,38.750000000,38.790000000,20,608,1,4,CAKE
2024-08-22T18:47:45.239712569Z,2024-08-22T18:47:45.239541992Z,1,2,2639,T,N,0,38.770000000,2,0,170577,501831551,38.750000000,38.790000000,20,608,1,4,CAKE
2024-08-22T18:47:45.239712569Z,2024-08-22T18:47:45.239542532Z,1,2,2639,T,N,0,38.770000000,1,130,170037,501831552,38.750000000,38.790000000,20,608,1,4,CAKE
2024-08-22T18:47:50.223566272Z,2024-08-22T18:47:50.223399371Z,1,2,2639,T,A,0,38.760000000,25,130,166901,501924428,38.760000000,38.790000000,25,500,1,3,CAKE
2024-08-22T18:48:15.079756270Z,2024-08-22T18:48:15.079587678Z,1,2,2639,T,A,0,38.760000000,80,130,168592,502467831,38.760000000,38.780000000,80,202,1,3,CAKE
2024-08-22T18:48:22.990016018Z,2024-08-22T18:48:22.989847202Z,1,2,2639,T,A,0,38.750000000,20,0,168816,502650849,38.750000000,38.780000000,120,202,2,3,CAKE
2024-08-22T18:48:22.990016018Z,2024-08-22T18:48:22.989847202Z,1,2,2639,T,A,0,38.750000000,100,130,168816,502650850,38.750000000,38.780000000,100,202,1,3,CAKE
2024-08-22T18:48:22.990071734Z,2024-08-22T18:48:22.989900552Z,1,2,2639,T,A,0,38.740000000,2,0,171182,502650858,38.740000000,38.770000000,48,447,3,5,CAKE
2024-08-22T18:48:22.990071734Z,2024-08-22T18:48:22.989900552Z,1,2,2639,T,A,0,38.740000000,18,0,171182,502650859,38.740000000,38.770000000,46,447,2,5,CAKE
2024-08-22T18:48:22.990071734Z,2024-08-22T18:48:22.989900552Z,1,2,2639,T,A,0,38.740000000,28,0,171182,502650860,38.740000000,38.770000000,28,447,1,5,CAKE
2024-08-22T18:48:33.188317867Z,2024-08-22T18:48:33.188149305Z,1,2,2639,T,B,0,38.760000000,100,0,168562,502811882,38.730000000,38.760000000,118,202,3,3,CAKE
2024-08-22T18:48:33.188317867Z,2024-08-22T18:48:33.188149305Z,1,2,2639,T,B,0,38.760000000,2,0,168562,502811883,38.730000000,38.760000000,118,102,3,2,CAKE
2024-08-22T18:48:33.188317867Z,2024-08-22T18:48:33.188149305Z,1,2,2639,T,B,0,38.760000000,98,130,168562,502811884,38.730000000,38.760000000,118,100,3,1,CAKE
2024-08-22T18:49:02.897154343Z,2024-08-22T18:49:02.896985419Z,1,2,2639,T,B,0,38.770000000,100,0,168924,503245046,38.740000000,38.770000000,2,203,1,3,CAKE
2024-08-22T18:49:02.897154343Z,2024-08-22T18:49:02.896985419Z,1,2,2639,T,B,0,38.770000000,48,130,168924,503245047,38.740000000,38.770000000,2,103,1,2,CAKE
2024-08-22T18:49:02.897162572Z,2024-08-22T18:49:02.896994827Z,1,2,2639,T,B,0,38.770000000,52,0,167745,503245048,38.740000000,38.770000000,2,55,1,2,CAKE
2024-08-22T18:49:02.897162572Z,2024-08-22T18:49:02.896994827Z,1,2,2639,T,B,0,38.770000000,3,130,167745,503245049,38.740000000,38.770000000,2,3,1,1,CAKE
2024-08-22T18:49:03.839351297Z,2024-08-22T18:49:03.839184198Z,1,2,2639,T,B,0,38.780000000,9,130,167099,503256203,38.750000000,38.780000000,12,9,2,1,CAKE
2024-08-22T18:49:03.839651122Z,2024-08-22T18:49:03.839483037Z,1,2,2639,T,B,0,38.790000000,100,0,168085,503256212,38.760000000,38.790000000,108,200,2,2,CAKE
2024-08-22T18:49:03.839651122Z,2024-08-22T18:49:03.839483037Z,1,2,2639,T,B,0,38.790000000,51,130,168085,503256213,38.760000000,38.790000000,108,100,2,1,CAKE
2024-08-22T18:49:03.839670270Z,2024-08-22T18:49:03.839503401Z,1,2,2639,T,B,0,38.790000000,49,130,166869,503256215,38.760000000,38.790000000,108,149,2,2,CAKE
2024-08-22T18:49:03.839717155Z,2024-08-22T18:49:03.839550804Z,1,2,2639,T,B,0,38.790000000,49,130,166351,503256219,38.760000000,38.790000000,108,188,2,3,CAKE
2024-08-22T18:49:03.839727174Z,2024-08-22T18:49:03.839556642Z,1,2,2639,T,B,0,38.790000000,51,0,170532,503256225,38.760000000,38.790000000,108,139,2,3,CAKE
2024-08-22T18:49:03.839727174Z,2024-08-22T18:49:03.839556642Z,1,2,2639,T,B,0,38.790000000,48,0,170532,503256226,38.760000000,38.790000000,108,88,2,2,CAKE
2024-08-22T18:49:03.839727174Z,2024-08-22T18:49:03.839556642Z,1,2,2639,T,B,0,38.790000000,40,0,170532,503256227,38.760000000,38.790000000,108,40,2,1,CAKE
2024-08-22T18:49:03.839727174Z,2024-08-22T18:49:03.839556642Z,1,2,2639,T,N,0,38.790000000,9,130,170532,503256228,38.760000000,38.800000000,108,400,2,3,CAKE
2024-08-22T18:49:03.839743744Z,2024-08-22T18:49:03.839575712Z,1,2,2639,T,B,0,38.790000000,91,130,168032,503256230,38.760000000,38.790000000,108,91,2,1,CAKE
2024-08-22T18:49:03.840839423Z,2024-08-22T18:49:03.840669716Z,1,2,2639,T,B,0,38.800000000,100,0,169707,503256329,38.760000000,38.800000000,300,200,2,2,CAKE
2024-08-22T18:49:03.840839423Z,2024-08-22T18:49:03.840669716Z,1,2,2639,T,B,0,38.800000000,100,130,169707,503256330,38.760000000,38.800000000,300,100,2,1,CAKE
2024-08-22T18:49:50.785272594Z,2024-08-22T18:49:50.785102465Z,1,2,2639,T,A,0,38.780000000,2,128,170129,504162064,38.780000000,38.810000000,2,200,1,2,CAKE
2024-08-22T18:49:50.785763424Z,2024-08-22T18:49:50.785594917Z,1,2,2639,T,A,0,38.770000000,100,0,168507,504162104,38.770000000,38.800000000,234,308,4,3,CAKE
2024-08-22T18:49:50.785763424Z,2024-08-22T18:49:50.785594917Z,1,2,2639,T,A,0,38.770000000,10,0,168507,504162105,38.770000000,38.800000000,134,308,3,3,CAKE
2024-08-22T18:49:50.785763424Z,2024-08-22T18:49:50.785594917Z,1,2,2639,T,A,0,38.770000000,24,130,168507,504162106,38.770000000,38.800000000,124,308,2,3,CAKE
2024-08-22T18:49:50.785786230Z,2024-08-22T18:49:50.785619161Z,1,2,2639,T,A,0,38.770000000,100,130,167069,504162108,38.770000000,38.800000000,100,308,1,3,CAKE
2024-08-22T18:50:28.423527986Z,2024-08-22T18:50:28.423360521Z,1,2,2639,T,A,0,38.760000000,10,130,167465,504830813,38.760000000,38.780000000,10,100,1,1,CAKE
2024-08-22T18:53:06.576151949Z,2024-08-22T18:53:06.575984011Z,1,2,2639,T,A,0,38.770000000,105,130,167938,507639866,38.770000000,38.780000000,105,101,1,2,CAKE
2024-08-22T18:54:24.230330096Z,2024-08-22T18:54:24.230163451Z,1,2,2639,T,N,0,38.760000000,2,130,166645,509036161,38.740000000,38.780000000,15,301,2,4,CAKE
2024-08-22T18:54:45.612340465Z,2024-08-22T18:54:45.612161702Z,1,2,2639,T,A,0,38.740000000,1,0,178763,509403423,38.740000000,38.770000000,15,453,2,6,CAKE
2024-08-22T18:54:45.612340465Z,2024-08-22T18:54:45.612161702Z,1,2,2639,T,A,0,38.740000000,14,128,178763,509403424,38.740000000,38.770000000,14,453,1,6,CAKE
2024-08-22T18:54:45.612612305Z,2024-08-22T18:54:45.612426649Z,1,2,2639,T,A,0,38.730000000,36,0,185656,509403738,38.730000000,38.760000000,41,309,3,4,CAKE
2024-08-22T18:54:45.612612305Z,2024-08-22T18:54:45.612426649Z,1,2,2639,T,A,0,38.730000000,4,0,185656,509403739,38.730000000,38.760000000,5,309,2,4,CAKE
2024-08-22T18:54:45.612612305Z,2024-08-22T18:54:45.612426649Z,1,2,2639,T,A,0,38.730000000,1,128,185656,509403740,38.730000000,38.760000000,1,309,1,4,CAKE
2024-08-22T18:54:45.612681686Z,2024-08-22T18:54:45.612502386Z,1,2,2639,T,N,0,38.740000000,100,128,179300,509403845,38.720000000,38.750000000,118,100,2,1,CAKE
2024-08-22T18:54:45.612701340Z,2024-08-22T18:54:45.612525792Z,1,2,2639,T,A,0,38.720000000,100,0,175548,509403866,38.720000000,38.750000000,118,100,2,1,CAKE
2024-08-22T18:54:45.612701340Z,2024-08-22T18:54:45.612525792Z,1,2,2639,T,A,0,38.720000000,18,128,175548,509403867,38.720000000,38.750000000,18,100,1,1,CAKE
2024-08-22T18:54:46.037409492Z,2024-08-22T18:54:46.037242770Z,1,2,2639,T,A,0,38.700000000,10,130,166722,509437949,38.700000000,38.730000000,10,206,1,3,CAKE
2024-08-22T18:54:46.037869485Z,2024-08-22T18:54:46.037700527Z,1,2,2639,T,A,0,38.700000000,10,130,168958,509437968,38.700000000,38.720000000,10,300,1,2,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,B,0,38.720000000,100,0,173489,510208977,38.680000000,38.720000000,100,120,1,3,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,B,0,38.720000000,9,0,173489,510208978,38.680000000,38.720000000,100,20,1,2,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,B,0,38.720000000,11,0,173489,510208979,38.680000000,38.720000000,100,11,1,1,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,N,0,38.720000000,100,0,173489,510208980,38.680000000,38.730000000,100,208,1,3,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,N,0,38.720000000,100,0,173489,510208981,38.680000000,38.730000000,100,208,1,3,CAKE
2024-08-22T18:55:20.406337205Z,2024-08-22T18:55:20.406163716Z,1,2,2639,T,N,0,38.720000000,40,130,173489,510208982,38.680000000,38.730000000,100,208,1,3,CAKE
2024-08-22T18:55:20.406403114Z,2024-08-22T18:55:20.406236074Z,1,2,2639,T,B,0,38.720000000,60,130,167040,510208990,38.700000000,38.720000000,200,60,2,1,CAKE
2024-08-22T18:55:23.171336135Z,2024-08-22T18:55:23.171167462Z,1,2,2639,T,B,0,38.730000000,100,0,168673,510256054,38.690000000,38.730000000,5,200,1,2,CAKE
2024-08-22T18:55:23.171336135Z,2024-08-22T18:55:23.171167462Z,1,2,2639,T,B,0,38.730000000,69,130,168673,510256055,38.690000000,38.730000000,5,100,1,1,CAKE
2024-08-22T18:55:28.652217692Z,2024-08-22T18:55:28.652035808Z,1,2,2639,T,B,0,38.730000000,31,128,181884,510351296,38.700000000,38.730000000,110,131,2,2,CAKE
2024-08-22T18:55:28.652321373Z,2024-08-22T18:55:28.652141071Z,1,2,2639,T,B,0,38.730000000,100,128,180302,510351383,38.700000000,38.730000000,110,100,2,1,CAKE
2024-08-22T18:55:28.652326924Z,2024-08-22T18:55:28.652146692Z,1,2,2639,T,N,0,38.730000000,100,128,180232,510351396,38.700000000,38.740000000,110,509,2,8,CAKE
2024-08-22T18:56:10.432323404Z,2024-08-22T18:56:10.432155714Z,1,2,2639,T,B,0,38.730000000,53,130,167690,511074635,38.710000000,38.730000000,213,100,3,1,CAKE
2024-08-22T18:56:10.432369575Z,2024-08-22T18:56:10.432202393Z,1,2,2639,T,B,0,38.730000000,4,130,167182,511074646,38.710000000,38.730000000,213,147,3,2,CAKE
2024-08-22T18:56:10.432523018Z,2024-08-22T18:56:10.432352487Z,1,2,2639,T,B,0,38.730000000,43,0,170531,511074682,38.710000000,38.730000000,213,143,3,2,CAKE
2024-08-22T18:56:10.432523018Z,2024-08-22T18:56:10.432352487Z,1,2,2639,T,B,0,38.730000000,4,130,170531,511074683,38.710000000,38.730000000,213,100,3,1,CAKE
2024-08-22T18:56:13.702370496Z,2024-08-22T18:56:13.702202672Z,1,2,2639,T,A,0,38.710000000,108,0,167824,511117574,38.710000000,38.730000000,113,196,2,2,CAKE
2024-08-22T18:56:13.702370496Z,2024-08-22T18:56:13.702202672Z,1,2,2639,T,A,0,38.710000000,5,130,167824,511117575,38.710000000,38.730000000,5,196,1,2,CAKE
2024-08-22T18:56:13.702644176Z,2024-08-22T18:56:13.702476019Z,1,2,2639,T,A,0,38.700000000,100,0,168157,511117664,38.700000000,38.720000000,104,313,2,3,CAKE
2024-08-22T18:56:13.702644176Z,2024-08-22T18:56:13.702476019Z,1,2,2639,T,A,0,38.700000000,4,130,168157,511117665,38.700000000,38.720000000,4,313,1,3,CAKE
2024-08-22T18:56:13.715225649Z,2024-08-22T18:56:13.715058035Z,1,2,2639,T,N,0,38.705000000,1,128,167614,511119297,38.690000000,38.720000000,29,500,2,3,CAKE
2024-08-22T18:57:34.844757223Z,2024-08-22T18:57:34.844589068Z,1,2,2639,T,A,0,38.700000000,10,0,168155,512523709,38.700000000,38.730000000,11,196,2,2,CAKE
2024-08-22T18:57:34.844757223Z,2024-08-22T18:57:34.844589068Z,1,2,2639,T,A,0,38.700000000,1,130,168155,512523710,38.700000000,38.730000000,1,196,1,2,CAKE
2024-08-22T18:57:34.844798811Z,2024-08-22T18:57:34.844626060Z,1,2,2639,T,A,0,38.690000000,24,0,172751,512523713,38.690000000,38.720000000,232,108,5,2,CAKE
2024-08-22T18:57:34.844798811Z,2024-08-22T18:57:34.844626060Z,1,2,2639,T,A,0,38.690000000,5,0,172751,512523714,38.690000000,38.720000000,208,108,4,2,CAKE
2024-08-22T18:57:34.844798811Z,2024-08-22T18:57:34.844626060Z,1,2,2639,T,A,0,38.690000000,3,0,172751,512523715,38.690000000,38.720000000,203,108,3,2,CAKE
2024-08-22T18:57:34.844798811Z,2024-08-22T18:57:34.844626060Z,1,2,2639,T,A,0,38.690000000,100,0,172751,512523716,38.690000000,38.720000000,200,108,2,2,CAKE
2024-08-22T18:57:34.844798811Z,2024-08-22T18:57:34.844626060Z,1,2,2639,T,A,0,38.690000000,100,130,172751,512523717,38.690000000,38.720000000,100,108,1,2,CAKE
2024-08-22T18:57:34.845171440Z,2024-08-22T18:57:34.845004649Z,1,2,2639,T,N,0,38.700000000,10,130,166791,512523737,38.680000000,38.710000000,64,302,1,3,CAKE
2024-08-22T18:57:34.845538191Z,2024-08-22T18:57:34.845371522Z,1,2,2639,T,N,0,38.690000000,10,130,166669,512523751,38.680000000,38.710000000,64,502,1,4,CAKE
2024-08-22T18:57:49.814188565Z,2024-08-22T18:57:49.814016580Z,1,2,2639,T,A,0,38.680000000,64,0,171985,512813415,38.680000000,38.710000000,69,100,2,1,CAKE
2024-08-22T18:57:49.814188565Z,2024-08-22T18:57:49.814016580Z,1,2,2639,T,A,0,38.680000000,5,130,171985,512813416,38.680000000,38.710000000,5,100,1,1,CAKE
2024-08-22T18:57:49.850935732Z,2024-08-22T18:57:49.850769435Z,1,2,2639,T,A,0,38.680000000,4,130,166297,512824939,38.680000000,38.710000000,5,100,1,1,CAKE
2024-08-22T18:58:05.235102255Z,2024-08-22T18:58:05.234933982Z,1,2,2639,T,A,0,38.680000000,100,0,168273,513351362,38.680000000,38.710000000,101,300,2,3,CAKE
2024-08-22T18:58:05.235102255Z,2024-08-22T18:58:05.234933982Z,1,2,2639,T,A,0,38.680000000,1,130,168273,513351363,38.680000000,38.710000000,1,300,1,3,CAKE
2024-08-22T18:58:48.475695782Z,2024-08-22T18:58:48.475528950Z,1,2,2639,T,N,0,38.685000000,1,130,166832,514090775,38.670000000,38.710000000,111,200,4,1,CAKE
2024-08-22T18:58:48.605160197Z,2024-08-22T18:58:48.604989147Z,1,2,2639,T,A,0,38.670000000,58,0,171050,514099429,38.670000000,38.710000000,111,200,4,1,CAKE
2024-08-22T18:58:48.605160197Z,2024-08-22T18:58:48.604989147Z,1,2,2639,T,A,0,38.670000000,46,0,171050,514099430,38.670000000,38.710000000,53,200,3,1,CAKE
2024-08-22T18:58:48.605160197Z,2024-08-22T18:58:48.604989147Z,1,2,2639,T,A,0,38.670000000,5,0,171050,514099431,38.670000000,38.710000000,7,200,2,1,CAKE
2024-08-22T18:58:48.605160197Z,2024-08-22T18:58:48.604989147Z,1,2,2639,T,A,0,38.670000000,2,130,171050,514099432,38.670000000,38.710000000,2,200,1,1,CAKE
2024-08-22T18:58:48.605765372Z,2024-08-22T18:58:48.605597913Z,1,2,2639,T,A,0,38.660000000,5,130,167459,514099474,38.660000000,38.690000000,5,200,1,1,CAKE
2024-08-22T18:58:48.766600441Z,2024-08-22T18:58:48.766433009Z,1,2,2639,T,A,0,38.650000000,32,130,167432,514105226,38.650000000,38.680000000,32,300,1,2,CAKE
2024-08-22T18:58:48.766633930Z,2024-08-22T18:58:48.766465650Z,1,2,2639,T,N,0,38.650000000,5,130,168280,514105230,38.620000000,38.670000000,100,9,1,1,CAKE
2024-08-22T18:59:17.236476945Z,2024-08-22T18:59:17.236309770Z,1,2,2639,T,A,0,38.620000000,10,130,167175,515114370,38.620000000,38.670000000,10,200,1,2,CAKE
2024-08-22T18:59:30.059043393Z,2024-08-22T18:59:30.058876146Z,1,2,2639,T,N,0,38.630000000,1,130,167247,515491136,38.600000000,38.650000000,3,220,2,3,CAKE
2024-08-22T18:59:40.787571398Z,2024-08-22T18:59:40.787395848Z,1,2,2639,T,A,0,38.600000000,1,0,175550,515728971,38.600000000,38.650000000,3,220,2,3,CAKE
2024-08-22T18:59:40.787571398Z,2024-08-22T18:59:40.787395848Z,1,2,2639,T,A,0,38.600000000,2,128,175550,515728972,38.600000000,38.650000000,2,220,1,3,CAKE
2024-08-22T18:59:50.416842233Z,2024-08-22T18:59:50.416675321Z,1,2,2639,T,N,0,38.610000000,1,130,166912,515981732,38.560000000,38.630000000,5,100,1,1,CAKE
2024-08-22T18:59:59.071424296Z,2024-08-22T18:59:59.071256871Z,1,2,2639,T,N,0,38.610000000,99,0,167425,516164757,38.570000000,38.620000000,162,100,3,1,CAKE
2024-08-22T18:59:59.071424296Z,2024-08-22T18:59:59.071256871Z,1,2,2639,T,B,0,38.620000000,68,130,167425,516164758,38.570000000,38.620000000,162,100,3,1,CAKE
2024-08-22T18:59:59.071446106Z,2024-08-22T18:59:59.071279656Z,1,2,2639,T,B,0,38.620000000,32,130,166450,516164761,38.570000000,38.620000000,162,32,3,1,CAKE
2024-08-22T18:59:59.079201836Z,2024-08-22T18:59:59.079035014Z,1,2,2639,T,B,0,38.630000000,96,130,166822,516165465,38.570000000,38.630000000,157,100,2,1,CAKE
2024-08-22T18:59:59.079230082Z,2024-08-22T18:59:59.079062493Z,1,2,2639,T,N,0,38.610000000,167,130,167589,516165467,38.600000000,38.630000000,5,4,1,1,CAKE
2024-08-22T18:59:59.079263959Z,2024-08-22T18:59:59.079096809Z,1,2,2639,T,N,0,38.610000000,33,130,167150,516165468,38.600000000,38.630000000,5,4,1,1,CAKE
2024-08-22T19:01:08.150723404Z,2024-08-22T19:01:08.150555032Z,1,2,2639,T,B,0,38.630000000,4,0,168372,517860388,38.600000000,38.630000000,145,7,5,2,CAKE
2024-08-22T19:01:08.150723404Z,2024-08-22T19:01:08.150555032Z,1,2,2639,T,B,0,38.630000000,3,130,168372,517860389,38.600000000,38.630000000,145,3,5,1,CAKE
2024-08-22T19:01:08.152093867Z,2024-08-22T19:01:08.151925481Z,1,2,2639,T,B,0,38.640000000,100,0,168386,517861366,38.610000000,38.640000000,210,270,4,3,CAKE
2024-08-22T19:01:08.152093867Z,2024-08-22T19:01:08.151925481Z,1,2,2639,T,B,0,38.640000000,64,130,168386,517861367,38.610000000,38.640000000,210,170,4,2,CAKE
2024-08-22T19:01:08.152134608Z,2024-08-22T19:01:08.151964177Z,1,2,2639,T,B,0,38.640000000,6,0,170431,517861380,38.610000000,38.640000000,210,106,4,2,CAKE
2024-08-22T19:01:08.152134608Z,2024-08-22T19:01:08.151964177Z,1,2,2639,T,B,0,38.640000000,100,128,170431,517861381,38.610000000,38.640000000,210,100,4,1,CAKE
2024-08-22T19:01:08.152253201Z,2024-08-22T19:01:08.152082410Z,1,2,2639,T,N,0,38.630000000,75,130,170791,517861462,38.620000000,38.640000000,300,100,3,1,CAKE
2024-08-22T19:01:08.154158603Z,2024-08-22T19:01:08.153987486Z,1,2,2639,T,N,0,38.630000000,125,0,171117,517862203,38.620000000,38.640000000,200,200,2,2,CAKE
2024-08-22T19:01:08.154158603Z,2024-08-22T19:01:08.153987486Z,1,2,2639,T,B,0,38.640000000,57,128,171117,517862204,38.620000000,38.640000000,200,200,2,2,CAKE
2024-08-22T19:01:30.070168877Z,2024-08-22T19:01:30.070001813Z,1,2,2639,T,A,0,38.630000000,10,130,167064,518472140,38.630000000,38.640000000,10,243,1,3,CAKE
2024-08-22T19:01:30.070258111Z,2024-08-22T19:01:30.070090875Z,1,2,2639,T,B,0,38.630000000,100,130,167236,518472144,38.620000000,38.630000000,105,100,2,1,CAKE
2024-08-22T19:01:30.918863847Z,2024-08-22T19:01:30.918695117Z,1,2,2639,T,B,0,38.640000000,43,0,168730,518486616,38.630000000,38.640000000,5,143,1,2,CAKE
2024-08-22T19:01:30.918863847Z,2024-08-22T19:01:30.918695117Z,1,2,2639,T,B,0,38.640000000,100,130,168730,518486617,38.630000000,38.640000000,5,100,1,1,CAKE
2024-08-22T19:01:30.918919135Z,2024-08-22T19:01:30.918752182Z,1,2,2639,T,B,0,38.640000000,100,0,166953,518486623,38.630000000,38.640000000,110,100,3,1,CAKE
2024-08-22T19:01:30.919478092Z,2024-08-22T19:01:30.919311328Z,1,2,2639,T,B,0,38.640000000,100,130,166764,518486629,38.630000000,38.640000000,105,100,2,1,CAKE
2024-08-22T19:01:31.440667926Z,2024-08-22T19:01:31.440500852Z,1,2,2639,T,B,0,38.640000000,100,130,167074,518502547,38.630000000,38.640000000,105,100,2,1,CAKE
2024-08-22T19:01:31.440707069Z,2024-08-22T19:01:31.440538133Z,1,2,2639,T,B,0,38.640000000,75,0,168936,518502557,38.630000000,38.640000000,211,100,4,1,CAKE
2024-08-22T19:01:31.440728697Z,2024-08-22T19:01:31.440560639Z,1,2,2639,T,B,0,38.640000000,25,130,168058,518502566,38.630000000,38.640000000,305,125,4,2,CAKE
2024-08-22T19:01:31.440934053Z,2024-08-22T19:01:31.440766973Z,1,2,2639,T,B,0,38.640000000,100,130,167080,518502577,38.630000000,38.640000000,305,100,4,1,CAKE
2024-08-22T19:01:31.440940274Z,2024-08-22T19:01:31.440773805Z,1,2,2639,T,N,0,38.640000000,100,130,166469,518502578,38.630000000,38.650000000,305,120,4,2,CAKE
2024-08-22T19:01:31.440961197Z,2024-08-22T19:01:31.440794646Z,1,2,2639,T,B,0,38.640000000,75,130,166551,518502581,38.630000000,38.640000000,311,100,5,1,CAKE
2024-08-22T19:01:31.440977227Z,2024-08-22T19:01:31.440808662Z,1,2,2639,T,B,0,38.640000000,25,0,168565,518502583,38.630000000,38.640000000,311,125,5,2,CAKE
2024-08-22T19:01:31.440977227Z,2024-08-22T19:01:31.440808662Z,1,2,2639,T,B,0,38.640000000,75,0,168565,518502584,38.630000000,38.640000000,311,100,5,1,CAKE
2024-08-22T19:01:31.441015144Z,2024-08-22T19:01:31.440847643Z,1,2,2639,T,B,0,38.640000000,25,0,167501,518502588,38.630000000,38.640000000,305,325,4,3,CAKE
2024-08-22T19:01:31.441015144Z,2024-08-22T19:01:31.440847643Z,1,2,2639,T,B,0,38.640000000,47,130,167501,518502589,38.630000000,38.640000000,305,300,4,2,CAKE
2024-08-22T19:01:31.441035797Z,2024-08-22T19:01:31.440868031Z,1,2,2639,T,B,0,38.640000000,53,0,167766,518502594,38.630000000,38.640000000,305,253,4,2,CAKE
2024-08-22T19:01:31.441035797Z,2024-08-22T19:01:31.440868031Z,1,2,2639,T,B,0,38.640000000,47,130,167766,518502595,38.630000000,38.640000000,305,200,4,1,CAKE
2024-08-22T19:01:37.028406295Z,2024-08-22T19:01:37.028236160Z,1,2,2639,T,B,0,38.650000000,20,0,170135,518604528,38.630000000,38.650000000,230,120,4,2,CAKE
2024-08-22T19:01:37.028406295Z,2024-08-22T19:01:37.028236160Z,1,2,2639,T,B,0,38.650000000,100,130,170135,518604529,38.630000000,38.650000000,230,100,4,1,CAKE
2024-08-22T19:01:37.028517568Z,2024-08-22T19:01:37.028350607Z,1,2,2639,T,B,0,38.650000000,100,130,166961,518604538,38.640000000,38.650000000,305,100,4,1,CAKE
2024-08-22T19:01:37.028694502Z,2024-08-22T19:01:37.028527417Z,1,2,2639,T,B,0,38.650000000,11,130,167085,518604549,38.640000000,38.650000000,306,100,5,1,CAKE
